id,Name,Meaning,Subject
,empire-builder,,English
,empirema,,English
,empires,,English
,empire's,,English
,empyreum,,English
,empyreuma,,English
,empyreumata,,English
,empyreumatic,,English
,empyreumatical,,English
,empyreumatize,,English
,empiry,,English
,empiric,,English
,empirical,,English
,empyrical,,English
,empirically,,English
,empiricalness,,English
,empiricism,,English
,empiricist,,English
,empiricists,,English
,empiricist's,,English
,empirics,,English
,Empirin,,English
,empiriocritcism,,English
,empiriocritical,,English
,empiriological,,English
,empirism,,English
,empiristic,,English
,empyromancy,,English
,empyrosis,,English
,emplace,,English
,emplaced,,English
,emplacement,,English
,emplacements,,English
,emplaces,,English
,emplacing,,English
,emplane,,English
,emplaned,,English
,emplanement,,English
,emplanes,,English
,emplaning,,English
,emplaster,,English
,emplastic,,English
,emplastra,,English
,emplastration,,English
,emplastrum,,English
,emplead,,English
,emplectic,,English
,emplection,,English
,emplectite,,English
,emplecton,,English
,empleomania,,English
,employ,,English
,employability,,English
,employable,,English
,employe,,English
,employed,,English
,employee,,English
,employees,,English
,employee's,,English
,employer,,English
,employer-owned,,English
,employers,,English
,employer's,,English
,employes,,English
,employing,,English
,employless,,English
,employment,,English
,employments,,English
,employment's,,English
,employs,,English
,emplore,,English
,emplume,,English
,emplunge,,English
,empocket,,English
,empodia,,English
,empodium,,English
,empoison,,English
,empoisoned,,English
,empoisoner,,English
,empoisoning,,English
,empoisonment,,English
,empoisons,,English
,empolder,,English
,emporetic,,English
,emporeutic,,English
,empory,,English
,Emporia,,English
,emporial,,English
,emporiria,,English
,empoririums,,English
,Emporium,,English
,emporiums,,English
,emporte,,English
,emportment,,English
,empover,,English
,empoverish,,English
,empower,,English
,empowered,,English
,empowering,,English
,empowerment,,English
,empowers,,English
,emprent,,English
,empresa,,English
,empresario,,English
,EMPRESS,,English
,empresse,,English
,empressement,,English
,empressements,,English
,empresses,,English
,empressment,,English
,emprime,,English
,emprint,,English
,emprise,,English
,emprises,,English
,emprison,,English
,emprize,,English
,emprizes,,English
,emprosthotonic,,English
,emprosthotonos,,English
,emprosthotonus,,English
,Empson,,English
,empt,,English
,empty,,English
,emptiable,,English
,empty-armed,,English
,empty-barreled,,English
,empty-bellied,,English
,emptied,,English
,emptier,,English
,emptiers,,English
,empties,,English
,emptiest,,English
,empty-fisted,,English
,empty-handed,,English
,empty-handedness,,English
,empty-headed,,English
,empty-headedness,,English
,emptyhearted,,English
,emptying,,English
,emptily,,English
,empty-looking,,English
,empty-minded,,English
,empty-mindedness,,English
,empty-mouthed,,English
,emptiness,,English
,emptinesses,,English
,emptings,,English
,empty-noddled,,English
,emptins,,English
,emptio,,English
,emption,,English
,emptional,,English
,empty-paneled,,English
,empty-pated,,English
,emptysis,,English
,empty-skulled,,English
,empty-stomached,,English
,empty-vaulted,,English
,emptive,,English
,empty-voiced,,English
,emptor,,English
,emptores,,English
,emptory,,English
,empurple,,English
,empurpled,,English
,empurples,,English
,empurpling,,English
,Empusa,,English
,Empusae,,English
,empuzzle,,English
,EMR,,English
,emraud,,English
,Emrich,,English
,emrode,,English
,EMS,,English
,Emsmus,,English
,Emsworth,,English
,EMT,,English
,EMU,,English
,emulable,,English
,emulant,,English
,emulate,,English
,emulated,,English
,emulates,,English
,emulating,,English
,emulation,,English
,emulations,,English
,emulative,,English
,emulatively,,English
,emulator,,English
,emulatory,,English
,emulators,,English
,emulator's,,English
,emulatress,,English
,emule,,English
,emulge,,English
,emulgence,,English
,emulgens,,English
,emulgent,,English
,emulous,,English
,emulously,,English
,emulousness,,English
,emuls,,English
,emulsibility,,English
,emulsible,,English
,emulsic,,English
,emulsify,,English
,emulsifiability,,English
,emulsifiable,,English
,emulsification,,English
,emulsifications,,English
,emulsified,,English
,emulsifier,,English
,emulsifiers,,English
,emulsifies,,English
,emulsifying,,English
,emulsin,,English
,emulsion,,English
,emulsionize,,English
,emulsions,,English
,emulsive,,English
,emulsoid,,English
,emulsoidal,,English
,emulsoids,,English
,emulsor,,English
,emunct,,English
,emunctory,,English
,emunctories,,English
,emundation,,English
,emunge,,English
,emus,,English
,emuscation,,English
,emusify,,English
,emusified,,English
,emusifies,,English
,emusifying,,English
,emusive,,English
,emu-wren,,English
,en,,English
,en-,,English
,Ena,,English
,enable,,English
,enabled,,English
,enablement,,English
,enabler,,English
,enablers,,English
,enables,,English
,enabling,,English
,enact,,English
,enactable,,English
,enacted,,English
,enacting,,English
,enaction,,English
,enactive,,English
,enactment,,English
,enactments,,English
,enactor,,English
,enactory,,English
,enactors,,English
,enacts,,English
,enacture,,English
,enaena,,English
,enage,,English
,Enajim,,English
,Enalda,,English
,enalid,,English
,Enaliornis,,English
,enaliosaur,,English
,Enaliosauria,,English
,enaliosaurian,,English
,enalyron,,English
,enalite,,English
,enallachrome,,English
,enallage,,English
,enaluron,,English
,Enalus,,English
,enam,,English
,enamber,,English
,enambush,,English
,enamdar,,English
,enamel,,English
,enameled,,English
,enameler,,English
,enamelers,,English
,enameling,,English
,enamelist,,English
,enamellar,,English
,enamelled,,English
,enameller,,English
,enamellers,,English
,enamelless,,English
,enamelling,,English
,enamellist,,English
,enameloma,,English
,enamels,,English
,enamelware,,English
,enamelwork,,English
,enami,,English
,enamine,,English
,enamines,,English
,enamor,,English
,enamorado,,English
,enamorate,,English
,enamorato,,English
,enamored,,English
,enamoredness,,English
,enamoring,,English
,enamorment,,English
,enamors,,English
,enamour,,English
,enamoured,,English
,enamouredness,,English
,enamouring,,English
,enamourment,,English
,enamours,,English
,enanguish,,English
,enanthem,,English
,enanthema,,English
,enanthematous,,English
,enanthesis,,English
,enantiobiosis,,English
,enantioblastic,,English
,enantioblastous,,English
,enantiomer,,English
,enantiomeric,,English
,enantiomeride,,English
,enantiomorph,,English
,enantiomorphy,,English
,enantiomorphic,,English
,enantiomorphism,,English
,enantiomorphous,,English
,enantiomorphously,,English
,enantiopathy,,English
,enantiopathia,,English
,enantiopathic,,English
,enantioses,,English
,enantiosis,,English
,enantiotropy,,English
,enantiotropic,,English
,enantobiosis,,English
,enapt,,English
,enarbor,,English
,enarbour,,English
,enarch,,English
,enarched,,English
,Enarete,,English
,enargite,,English
,enarm,,English
,enarme,,English
,enarration,,English
,enarthrodia,,English
,enarthrodial,,English
,enarthroses,,English
,enarthrosis,,English
,enascent,,English
,enatant,,English
,enate,,English
,enates,,English
,enatic,,English
,enation,,English
,enations,,English
,enaunter,,English
,enb-,,English
,enbaissing,,English
,enbibe,,English
,enbloc,,English
,enbranglement,,English
,enbrave,,English
,enbusshe,,English
,enc,,English
,enc.,,English
,encadre,,English
,encaenia,,English
,encage,,English
,encaged,,English
,encages,,English
,encaging,,English
,encake,,English
,encalendar,,English
,encallow,,English
,encamp,,English
,encamped,,English
,encamping,,English
,Encampment,,English
,encampments,,English
,encamps,,English
,encanker,,English
,encanthis,,English
,encapsulate,,English
,encapsulated,,English
,encapsulates,,English
,encapsulating,,English
,encapsulation,,English
,encapsulations,,English
,encapsule,,English
,encapsuled,,English
,encapsules,,English
,encapsuling,,English
,encaptivate,,English
,encaptive,,English
,encardion,,English
,encarditis,,English
,encarnadine,,English
,encarnalise,,English
,encarnalised,,English
,encarnalising,,English
,encarnalize,,English
,encarnalized,,English
,encarnalizing,,English
,encarpa,,English
,encarpi,,English
,encarpium,,English
,encarpus,,English
,encarpuspi,,English
,encase,,English
,encased,,English
,encasement,,English
,encases,,English
,encash,,English
,encashable,,English
,encashed,,English
,encashes,,English
,encashing,,English
,encashment,,English
,encasing,,English
,encasserole,,English
,encastage,,English
,encastered,,English
,encastre,,English
,encastrement,,English
,encatarrhaphy,,English
,encauma,,English
,encaustes,,English
,encaustic,,English
,encaustically,,English
,encave,,English
,ence,,English
,encefalon,,English
,enceint,,English
,enceinte,,English
,enceintes,,English
,Enceladus,,English
,Encelia,,English
,encell,,English
,encense,,English
,encenter,,English
,encephal-,,English
,encephala,,English
,encephalalgia,,English
,Encephalartos,,English
,encephalasthenia,,English
,encephalic,,English
,encephalin,,English
,encephalitic,,English
,encephalitides,,English
,encephalitis,,English
,encephalitogenic,,English
,encephalo-,,English
,encephalocele,,English
,encephalocoele,,English
,encephalodialysis,,English
,encephalogram,,English
,encephalograph,,English
,encephalography,,English
,encephalographic,,English
,encephalographically,,English
,encephaloid,,English
,encephalola,,English
,encephalolith,,English
,encephalology,,English
,encephaloma,,English
,encephalomalacia,,English
,encephalomalacosis,,English
,encephalomalaxis,,English
,encephalomas,,English
,encephalomata,,English
,encephalomeningitis,,English
,encephalomeningocele,,English
,encephalomere,,English
,encephalomeric,,English
,encephalometer,,English
,encephalometric,,English
,encephalomyelitic,,English
,encephalomyelitis,,English
,encephalomyelopathy,,English
,encephalomyocarditis,,English
,encephalon,,English
,encephalonarcosis,,English
,encephalopathy,,English
,encephalopathia,,English
,encephalopathic,,English
,encephalophyma,,English
,encephalopyosis,,English
,encephalopsychesis,,English
,encephalorrhagia,,English
,encephalos,,English
,encephalosclerosis,,English
,encephaloscope,,English
,encephaloscopy,,English
,encephalosepsis,,English
,encephalosis,,English
,encephalospinal,,English
,encephalothlipsis,,English
,encephalotome,,English
,encephalotomy,,English
,encephalotomies,,English
,encephalous,,English
,enchafe,,English
,enchain,,English
,enchained,,English
,enchainement,,English
,enchainements,,English
,enchaining,,English
,enchainment,,English
,enchainments,,English
,enchains,,English
,enchair,,English
,enchalice,,English
,enchancement,,English
,enchannel,,English
,enchant,,English
,enchanted,,English
,enchanter,,English
,enchantery,,English
,enchanters,,English
,enchanting,,English
,enchantingly,,English
,enchantingness,,English
,enchantment,,English
,enchantments,,English
,enchantress,,English
,enchantresses,,English
,enchants,,English
,encharge,,English
,encharged,,English
,encharging,,English
,encharm,,English
,encharnel,,English
,enchase,,English
,enchased,,English
,enchaser,,English
,enchasers,,English
,enchases,,English
,enchasing,,English
,enchasten,,English
,encheason,,English
,encheat,,English
,encheck,,English
,encheer,,English
,encheiria,,English
,Enchelycephali,,English
,enchequer,,English
,encheson,,English
,enchesoun,,English
,enchest,,English
,enchilada,,English
,enchiladas,,English
,enchylema,,English
,enchylematous,,English
,enchyma,,English
,enchymatous,,English
,enchiridia,,English
,enchiridion,,English
,enchiridions,,English
,enchiriridia,,English
,enchisel,,English
,enchytrae,,English
,enchytraeid,,English
,Enchytraeidae,,English
,Enchytraeus,,English
,Enchodontid,,English
,Enchodontidae,,English
,Enchodontoid,,English
,Enchodus,,English
,enchondroma,,English
,enchondromas,,English
,enchondromata,,English
,enchondromatous,,English
,enchondrosis,,English
,enchorial,,English
,enchoric,,English
,enchronicle,,English
,enchurch,,English
,ency,,English
,ency.,,English
,encia,,English
,encyc,,English
,encycl,,English
,encyclic,,English
,encyclical,,English
,encyclicals,,English
,encyclics,,English
,encyclopaedia,,English
,encyclopaediac,,English
,encyclopaedial,,English
,encyclopaedian,,English
,encyclopaedias,,English
,encyclopaedic,,English
,encyclopaedical,,English
,encyclopaedically,,English
,encyclopaedism,,English
,encyclopaedist,,English
,encyclopaedize,,English
,encyclopedia,,English
,encyclopediac,,English
,encyclopediacal,,English
,encyclopedial,,English
,encyclopedian,,English
,encyclopedias,,English
,encyclopedia's,,English
,encyclopediast,,English
,encyclopedic,,English
,encyclopedical,,English
,encyclopedically,,English
,encyclopedism,,English
,encyclopedist,,English
,encyclopedize,,English
,encydlopaedic,,English
,enciente,,English
,Encina,,English
,Encinal,,English
,encinas,,English
,encincture,,English
,encinctured,,English
,encincturing,,English
,encinder,,English
,encinillo,,English
,Encinitas,,English
,Encino,,English
,encipher,,English
,enciphered,,English
,encipherer,,English
,enciphering,,English
,encipherment,,English
,encipherments,,English
,enciphers,,English
,encircle,,English
,encircled,,English
,encirclement,,English
,encirclements,,English
,encircler,,English
,encircles,,English
,encircling,,English
,encyrtid,,English
,Encyrtidae,,English
,encist,,English
,encyst,,English
,encystation,,English
,encysted,,English
,encysting,,English
,encystment,,English
,encystments,,English
,encysts,,English
,encitadel,,English
,Encke,,English
,encl,,English
,encl.,,English
,enclaret,,English
,enclasp,,English
,enclasped,,English
,enclasping,,English
,enclasps,,English
,enclave,,English
,enclaved,,English
,enclavement,,English
,enclaves,,English
,enclaving,,English
,enclear,,English
,enclisis,,English
,enclitic,,English
,enclitical,,English
,enclitically,,English
,enclitics,,English
,encloak,,English
,enclog,,English
,encloister,,English
,enclosable,,English
,enclose,,English
,enclosed,,English
,encloser,,English
,enclosers,,English
,encloses,,English
,enclosing,,English
,enclosure,,English
,enclosures,,English
,enclosure's,,English
,enclothe,,English
,encloud,,English
,encoach,,English
,encode,,English
,encoded,,English
,encodement,,English
,encoder,,English
,encoders,,English
,encodes,,English
,encoding,,English
,encodings,,English
,encoffin,,English
,encoffinment,,English
,encoignure,,English
,encoignures,,English
,encoil,,English
,encolden,,English
,encollar,,English
,encolor,,English
,encolour,,English
,encolpia,,English
,encolpion,,English
,encolumn,,English
,encolure,,English
,encomendero,,English
,encomy,,English
,encomia,,English
,encomiast,,English
,encomiastic,,English
,encomiastical,,English
,encomiastically,,English
,encomic,,English
,encomienda,,English
,encomiendas,,English
,encomimia,,English
,encomimiums,,English
,encomiologic,,English
,encomium,,English
,encomiumia,,English
,encomiums,,English
,encommon,,English
,encompany,,English
,encompass,,English
,encompassed,,English
,encompasser,,English
,encompasses,,English
,encompassing,,English
,encompassment,,English
,encoop,,English
,encopreses,,English
,encopresis,,English
,encorbellment,,English
,encorbelment,,English
,encore,,English
,encored,,English
,encores,,English
,encoring,,English
,encoronal,,English
,encoronate,,English
,encoronet,,English
,encorpore,,English
,encounter,,English
,encounterable,,English
,encountered,,English
,encounterer,,English
,encounterers,,English
,encountering,,English
,encounters,,English
,encourage,,English
,encouraged,,English
,encouragement,,English
,encouragements,,English
,encourager,,English
,encouragers,,English
,encourages,,English
,encouraging,,English
,encouragingly,,English
,encover,,English
,encowl,,English
,encraal,,English
,encradle,,English
,encranial,,English
,Encrata,,English
,encraty,,English
,Encratia,,English
,Encratic,,English
,Encratis,,English
,Encratism,,English
,Encratite,,English
,encrease,,English
,encreel,,English
,encrimson,,English
,encrinal,,English
,encrinic,,English
,Encrinidae,,English
,encrinital,,English
,encrinite,,English
,encrinitic,,English
,encrinitical,,English
,encrinoid,,English
,Encrinoidea,,English
,Encrinus,,English
,encrypt,,English
,encrypted,,English
,encrypting,,English
,encryption,,English
,encryptions,,English
,encrypts,,English
,encrisp,,English
,encroach,,English
,encroached,,English
,encroacher,,English
,encroaches,,English
,encroaching,,English
,encroachingly,,English
,encroachment,,English
,encroachments,,English
,encrotchet,,English
,encrown,,English
,encrownment,,English
,encrust,,English
,encrustant,,English
,encrustation,,English
,encrusted,,English
,encrusting,,English
,encrustment,,English
,encrusts,,English
,encuirassed,,English
,enculturate,,English
,enculturated,,English
,enculturating,,English
,enculturation,,English
,enculturative,,English
,encumber,,English
,encumberance,,English
,encumberances,,English
,encumbered,,English
,encumberer,,English
,encumbering,,English
,encumberingly,,English
,encumberment,,English
,encumbers,,English
,encumbrance,,English
,encumbrancer,,English
,encumbrances,,English
,encumbrous,,English
,encup,,English
,encurl,,English
,encurtain,,English
,encushion,,English
,end,,English
,end-,,English
,endable,,English
,end-all,,English
,endamage,,English
,endamageable,,English
,endamaged,,English
,endamagement,,English
,endamages,,English
,endamaging,,English
,endamask,,English
,endameba,,English
,endamebae,,English
,endamebas,,English
,endamebiasis,,English
,endamebic,,English
,endamnify,,English
,Endamoeba,,English
,endamoebae,,English
,endamoebas,,English
,endamoebiasis,,English
,endamoebic,,English
,Endamoebidae,,English
,endangeitis,,English
,endanger,,English
,endangered,,English
,endangerer,,English
,endangering,,English
,endangerment,,English
,endangerments,,English
,endangers,,English
,endangiitis,,English
,endangitis,,English
,endangium,,English
,endaortic,,English
,endaortitis,,English
,endarch,,English
,endarchy,,English
,endarchies,,English
,endark,,English
,endarterectomy,,English
,endarteria,,English
,endarterial,,English
,endarteritis,,English
,endarterium,,English
,endarteteria,,English
,endaseh,,English
,endaspidean,,English
,endaze,,English
,endball,,English
,end-blown,,English
,endboard,,English
,endbrain,,English
,endbrains,,English
,enddamage,,English
,enddamaged,,English
,enddamaging,,English
,ende,,English
,endear,,English
,endearance,,English
,endeared,,English
,endearedly,,English
,endearedness,,English
,endearing,,English
,endearingly,,English
,endearingness,,English
,endearment,,English
,endearments,,English
,endears,,English
,Endeavor,,English
,endeavored,,English
,endeavorer,,English
,endeavoring,,English
,endeavors,,English
,endeavour,,English
,endeavoured,,English
,endeavourer,,English
,endeavouring,,English
,endebt,,English
,endeca-,,English
,endecha,,English
,Endecott,,English
,ended,,English
,endeictic,,English
,endeign,,English
,Endeis,,English
,endellionite,,English
,endemial,,English
,endemic,,English
,endemical,,English
,endemically,,English
,endemicity,,English
,endemics,,English
,endemiology,,English
,endemiological,,English
,endemism,,English
,endemisms,,English
,endenization,,English
,endenize,,English
,endenizen,,English
,endent,,English
,Ender,,English
,endere,,English
,endergonic,,English
,Enderlin,,English
,endermatic,,English
,endermic,,English
,endermically,,English
,enderon,,English
,ender-on,,English
,enderonic,,English
,Enders,,English
,ender-up,,English
,endevil,,English
,endew,,English
,endexine,,English
,endexines,,English
,endfile,,English
,endgame,,English
,endgames,,English
,endgate,,English
,end-grain,,English
,endhand,,English
,endia,,English
,endiablee,,English
,endiadem,,English
,endiaper,,English
,Endicott,,English
,endict,,English
,endyma,,English
,endymal,,English
,endimanche,,English
,Endymion,,English
,ending,,English
,endings,,English
,endysis,,English
,endite,,English
,endited,,English
,endites,,English
,enditing,,English
,endive,,English
,endives,,English
,endjunk,,English
,endleaf,,English
,endleaves,,English
,endless,,English
,endlessly,,English
,endlessness,,English
,endlichite,,English
,endlong,,English
,end-match,,English
,endmatcher,,English
,end-measure,,English
,endmost,,English
,endnote,,English
,endnotes,,English
,Endo,,English
,endo-,,English
,endoabdominal,,English
,endoangiitis,,English
,endoaortitis,,English
,endoappendicitis,,English
,endoarteritis,,English
,endoauscultation,,English
,endobatholithic,,English
,endobiotic,,English
,endoblast,,English
,endoblastic,,English
,endobronchial,,English
,endobronchially,,English
,endobronchitis,,English
,endocannibalism,,English
,endocardia,,English
,endocardiac,,English
,endocardial,,English
,endocarditic,,English
,endocarditis,,English
,endocardium,,English
,endocarp,,English
,endocarpal,,English
,endocarpic,,English
,endocarpoid,,English
,endocarps,,English
,endocast,,English
,endocellular,,English
,endocentric,,English
,Endoceras,,English
,Endoceratidae,,English
,endoceratite,,English
,endoceratitic,,English
,endocervical,,English
,endocervicitis,,English
,endochylous,,English
,endochondral,,English
,endochorion,,English
,endochorionic,,English
,endochrome,,English
,endocycle,,English
,endocyclic,,English
,endocyemate,,English
,endocyst,,English
,endocystitis,,English
,endocytic,,English
,endocytosis,,English
,endocytotic,,English
,endoclinal,,English
,endocline,,English
,endocoelar,,English
,endocoele,,English
,endocoeliac,,English
,endocolitis,,English
,endocolpitis,,English
,endocondensation,,English
,endocone,,English
,endoconidia,,English
,endoconidium,,English
,endocorpuscular,,English
,endocortex,,English
,endocrania,,English
,endocranial,,English
,endocranium,,English
,endocrin,,English
,endocrinal,,English
,endocrine,,English
,endocrines,,English
,endocrinic,,English
,endocrinism,,English
,endocrinology,,English
,endocrinologic,,English
,endocrinological,,English
,endocrinologies,,English
,endocrinologist,,English
,endocrinologists,,English
,endocrinopath,,English
,endocrinopathy,,English
,endocrinopathic,,English
,endocrinotherapy,,English
,endocrinous,,English
,endocritic,,English
,endoderm,,English
,endodermal,,English
,endodermic,,English
,endodermis,,English
,endoderms,,English
,endodynamomorphic,,English
,endodontia,,English
,endodontic,,English
,endodontically,,English
,endodontics,,English
,endodontist,,English
,endodontium,,English
,endodontology,,English
,endodontologist,,English
,endoenteritis,,English
,endoenzyme,,English
,endoergic,,English
,endoerythrocytic,,English
,endoesophagitis,,English
,endofaradism,,English
,endogalvanism,,English
,endogamy,,English
,endogamic,,English
,endogamies,,English
,endogamous,,English
,endogastric,,English
,endogastrically,,English
,endogastritis,,English
,endogen,,English
,Endogenae,,English
,endogenesis,,English
,endogenetic,,English
,endogeny,,English
,endogenic,,English
,endogenicity,,English
,endogenies,,English
,endogenous,,English
,endogenously,,English
,endogens,,English
,endoglobular,,English
,endognath,,English
,endognathal,,English
,endognathion,,English
,endogonidium,,English
,endointoxication,,English
,endokaryogamy,,English
,endolabyrinthitis,,English
,endolaryngeal,,English
,endolemma,,English
,endolymph,,English
,endolymphangial,,English
,endolymphatic,,English
,endolymphic,,English
,endolysin,,English
,endolithic,,English
,endolumbar,,English
,endomastoiditis,,English
,endome,,English
,endomesoderm,,English
,endometry,,English
,endometria,,English
,endometrial,,English
,endometriosis,,English
,endometritis,,English
,endometrium,,English
,Endomyces,,English
,Endomycetaceae,,English
,endomictic,,English
,endomysial,,English
,endomysium,,English
,endomitosis,,English
,endomitotic,,English
,endomixis,,English
,endomorph,,English
,endomorphy,,English
,endomorphic,,English
,endomorphism,,English
,endoneurial,,English
,endoneurium,,English
,endonuclear,,English
,endonuclease,,English
,endonucleolus,,English
,endoparasite,,English
,endoparasitic,,English
,Endoparasitica,,English
,endoparasitism,,English
,endopathic,,English
,endopelvic,,English
,endopeptidase,,English
,endopericarditis,,English
,endoperidial,,English
,endoperidium,,English
,endoperitonitis,,English
,endophagy,,English
,endophagous,,English
,endophasia,,English
,endophasic,,English
,Endophyllaceae,,English
,endophyllous,,English
,Endophyllum,,English
,endophytal,,English
,endophyte,,English
,endophytic,,English
,endophytically,,English
,endophytous,,English
,endophlebitis,,English
,endophragm,,English
,endophragmal,,English
,endoplasm,,English
,endoplasma,,English
,endoplasmic,,English
,endoplast,,English
,endoplastron,,English
,endoplastular,,English
,endoplastule,,English
,endopleura,,English
,endopleural,,English
,endopleurite,,English
,endopleuritic,,English
,endopod,,English
,endopodite,,English
,endopoditic,,English
,endopods,,English
,endopolyploid,,English
,endopolyploidy,,English
,endoproct,,English
,Endoprocta,,English
,endoproctous,,English
,endopsychic,,English
,Endopterygota,,English
,endopterygote,,English
,endopterygotic,,English
,endopterygotism,,English
,endopterygotous,,English
,Endor,,English
,Endora,,English
,endorachis,,English
,endoradiosonde,,English
,endoral,,English
,endore,,English
,endorhinitis,,English
,endorphin,,English
,endorsable,,English
,endorsation,,English
,endorse,,English
,endorsed,,English
,endorsee,,English
,endorsees,,English
,endorsement,,English
,endorsements,,English
,endorser,,English
,endorsers,,English
,endorses,,English
,endorsing,,English
,endorsingly,,English
,endorsor,,English
,endorsors,,English
,endosalpingitis,,English
,endosarc,,English
,endosarcode,,English
,endosarcous,,English
,endosarcs,,English
,endosclerite,,English
,endoscope,,English
,endoscopes,,English
,endoscopy,,English
,endoscopic,,English
,endoscopically,,English
,endoscopies,,English
,endoscopist,,English
,endosecretory,,English
,endosepsis,,English
,endosymbiosis,,English
,endosiphon,,English
,endosiphonal,,English
,endosiphonate,,English
,endosiphuncle,,English
,endoskeletal,,English
,endoskeleton,,English
,endoskeletons,,English
,endosmic,,English
,endosmometer,,English
,endosmometric,,English
,endosmos,,English
,endosmose,,English
,endosmoses,,English
,endosmosic,,English
,endosmosis,,English
,endosmotic,,English
,endosmotically,,English
,endosome,,English
,endosomes,,English
,endosperm,,English
,endospermic,,English
,endospermous,,English
,endospore,,English
,endosporia,,English
,endosporic,,English
,endosporium,,English
,endosporous,,English
,endosporously,,English
,endoss,,English
,endostea,,English
,endosteal,,English
,endosteally,,English
,endosteitis,,English
,endosteoma,,English
,endosteomas,,English
,endosteomata,,English
,endosternite,,English
,endosternum,,English
,endosteum,,English
,endostylar,,English
,endostyle,,English
,endostylic,,English
,endostitis,,English
,endostoma,,English
,endostomata,,English
,endostome,,English
,endostosis,,English
,endostraca,,English
,endostracal,,English
,endostracum,,English
,endosulfan,,English
,endotheca,,English
,endothecal,,English
,endothecate,,English
,endothecia,,English
,endothecial,,English
,endothecium,,English
,endotheli-,,English
,endothelia,,English
,endothelial,,English
,endothelioblastoma,,English
,endotheliocyte,,English
,endothelioid,,English
,endotheliolysin,,English
,endotheliolytic,,English
,endothelioma,,English
,endotheliomas,,English
,endotheliomata,,English
,endotheliomyoma,,English
,endotheliomyxoma,,English
,endotheliotoxin,,English
,endotheliulia,,English
,endothelium,,English
,endotheloid,,English
,endotherm,,English
,endothermal,,English
,endothermy,,English
,endothermic,,English
,endothermically,,English
,endothermism,,English
,endothermous,,English
,Endothia,,English
,endothys,,English
,endothoracic,,English
,endothorax,,English
,Endothrix,,English
,endotys,,English
,endotoxic,,English
,endotoxin,,English
,endotoxoid,,English
,endotracheal,,English
,endotracheitis,,English
,endotrachelitis,,English
,Endotrophi,,English
,endotrophic,,English
,endotropic,,English
,endoubt,,English
,endoute,,English
,endovaccination,,English
,endovasculitis,,English
,endovenous,,English
,endover,,English
,endow,,English
,endowed,,English
,endower,,English
,endowers,,English
,endowing,,English
,endowment,,English
,endowments,,English
,endowment's,,English
,endows,,English
,endozoa,,English
,endozoic,,English
,endpaper,,English
,endpapers,,English
,endpiece,,English
,endplay,,English
,endplate,,English
,endplates,,English
,endpleasure,,English
,endpoint,,English
,endpoints,,English
,end-rack,,English
,Endres,,English
,endrin,,English
,endrins,,English
,Endromididae,,English
,Endromis,,English
,endrudge,,English
,endrumpf,,English
,ends,,English
,endseal,,English
,endshake,,English
,endsheet,,English
,endship,,English
,end-shrink,,English
,end-stopped,,English
,endsweep,,English
,end-to-end,,English
,endue,,English
,endued,,English
,enduement,,English
,endues,,English
,enduing,,English
,endungeon,,English
,endura,,English
,endurability,,English
,endurable,,English
,endurableness,,English
,endurably,,English
,endurance,,English
,endurances,,English
,endurant,,English
,endure,,English
,endured,,English
,endurer,,English
,endures,,English
,enduring,,English
,enduringly,,English
,enduringness,,English
,enduro,,English
,enduros,,English
,endways,,English
,end-ways,,English
,endwise,,English
,ene,,English
,ENEA,,English
,Eneas,,English
,enecate,,English
,eneclann,,English
,ened,,English
,eneid,,English
,enema,,English
,enemas,,English
,enema's,,English
,enemata,,English
,enemy,,English
,enemied,,English
,enemies,,English
,enemying,,English
,enemylike,,English
,enemy's,,English
,enemyship,,English
,Enenstein,,English
,enent,,English
,Eneolithic,,English
,enepidermic,,English
,energeia,,English
,energesis,,English
,energetic,,English
,energetical,,English
,energetically,,English
,energeticalness,,English
,energeticist,,English
,energeticness,,English
,energetics,,English
,energetistic,,English
,energy,,English
,energiatye,,English
,energic,,English
,energical,,English
,energico,,English
,energy-consuming,,English
,energid,,English
,energids,,English
,energies,,English
,energy-producing,,English
,energise,,English
,energised,,English
,energiser,,English
,energises,,English
,energising,,English
,energism,,English
,energist,,English
,energistic,,English
,energize,,English
,energized,,English
,energizer,,English
,energizers,,English
,energizes,,English
,energizing,,English
,energumen,,English
,energumenon,,English
,enervate,,English
,enervated,,English
,enervates,,English
,enervating,,English
,enervation,,English
,enervations,,English
,enervative,,English
,enervator,,English
,enervators,,English
,enerve,,English
,enervous,,English
,Enesco,,English
,Enescu,,English
,ENET,,English
,enetophobia,,English
,eneuch,,English
,eneugh,,English
,enew,,English
,Enewetak,,English
,enface,,English
,enfaced,,English
,enfacement,,English
,enfaces,,English
,enfacing,,English
,enfamish,,English
,enfamous,,English
,enfant,,English
,enfants,,English
,enfarce,,English
,enfasten,,English
,enfatico,,English
,enfavor,,English
,enfeature,,English
,enfect,,English
,enfeeble,,English
,enfeebled,,English
,enfeeblement,,English
,enfeeblements,,English
,enfeebler,,English
,enfeebles,,English
,enfeebling,,English
,enfeeblish,,English
,enfelon,,English
,enfeoff,,English
,enfeoffed,,English
,enfeoffing,,English
,enfeoffment,,English
,enfeoffs,,English
,enfester,,English
,enfetter,,English
,enfettered,,English
,enfettering,,English
,enfetters,,English
,enfever,,English
,enfevered,,English
,enfevering,,English
,enfevers,,English
,ENFIA,,English
,enfief,,English
,Enfield,,English
,enfierce,,English
